time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,att_phi,att_theta,att_psi,rate_p,rate_q,rate_r,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw
6.389580,-0.029152,0.008530,-0.842491,-0.117982,0.065819,-0.154277,-0.000244,-0.054932,2.763672,0.008610,-0.051415,0.717729,6611,-9,13,636
6.399350,-0.030355,0.009196,-0.844035,-0.121983,0.067224,-0.154272,-0.000488,-0.055420,2.770264,0.004185,-0.054083,0.609545,6608,-6,10,-501
6.409120,-0.031599,0.009877,-0.845579,-0.126001,0.068626,-0.154265,-0.000732,-0.055908,2.775635,0.000160,-0.057424,0.477190,6609,-7,15,-1575
6.418890,-0.032882,0.010572,-0.847123,-0.130035,0.070031,-0.154248,-0.000977,-0.056641,2.779785,-0.003565,-0.061000,0.327704,6608,-4,18,-2540
6.428660,-0.034206,0.011280,-0.848667,-0.134088,0.071444,-0.154221,-0.001221,-0.057129,2.781982,-0.006797,-0.064504,0.168315,6614,-2,19,-3354
6.438430,-0.035571,0.012003,-0.850211,-0.138161,0.072873,-0.154201,-0.001221,-0.057861,2.782959,-0.009449,-0.067805,0.006694,6614,1,25,-3978
6.448200,-0.036976,0.012741,-0.851754,-0.142257,0.074323,-0.154202,-0.001465,-0.058594,2.782227,-0.011535,-0.070512,-0.149134,6611,5,28,-4384
6.457970,-0.038423,0.013493,-0.853298,-0.146374,0.075798,-0.154195,-0.001465,-0.059326,2.779785,-0.012732,-0.072448,-0.290707,6606,6,29,-4500
6.467740,-0.039911,0.014260,-0.854841,-0.150513,0.077302,-0.154156,-0.001221,-0.060059,2.776123,-0.013041,-0.073688,-0.408616,6607,4,37,-4485
6.477510,-0.041440,0.015042,-0.856384,-0.154674,0.078835,-0.154094,-0.001221,-0.060791,2.771484,-0.013009,-0.073964,-0.502506,6604,7,40,-4189
6.487280,-0.043012,0.015840,-0.857926,-0.158856,0.080400,-0.154005,-0.000977,-0.061523,2.766113,-0.012360,-0.073182,-0.564274,6603,8,50,-3689
6.497050,-0.044625,0.016653,-0.859467,-0.163059,0.081997,-0.153907,-0.000732,-0.062256,2.760254,-0.011023,-0.071407,-0.591835,6607,5,52,-3023
6.506820,-0.046280,0.017483,-0.861007,-0.167282,0.083623,-0.153822,-0.000488,-0.062988,2.754395,-0.009245,-0.068675,-0.585834,6608,7,52,-2232
6.516590,-0.047978,0.018329,-0.862546,-0.171523,0.085276,-0.153736,-0.000244,-0.063477,2.748779,-0.007301,-0.065227,-0.548582,6608,2,54,-1364
6.526360,-0.049719,0.019192,-0.864085,-0.175778,0.086952,-0.153648,0.000000,-0.064209,2.743652,-0.005583,-0.061103,-0.483920,6606,1,57,-468
6.536130,-0.051502,0.020072,-0.865622,-0.180044,0.088645,-0.153550,0.000244,-0.064697,2.739014,-0.004005,-0.056374,-0.396629,6605,-2,58,408
6.545900,-0.053327,0.020968,-0.867159,-0.184318,0.090352,-0.153437,0.000244,-0.065186,2.735840,-0.002732,-0.051136,-0.292175,6607,0,56,1223
6.555670,-0.055196,0.021882,-0.868694,-0.188597,0.092069,-0.153318,0.000488,-0.065918,2.733398,-0.001601,-0.045637,-0.176420,6605,-5,57,1935
6.565440,-0.057107,0.022813,-0.870228,-0.192875,0.093789,-0.153193,0.000488,-0.066162,2.732422,-0.000862,-0.039995,-0.055640,6613,-7,53,2512
6.575210,-0.059062,0.023762,-0.871761,-0.197152,0.095511,-0.153096,0.000488,-0.066650,2.732422,-0.000807,-0.034516,0.063768,6610,-3,54,2928
6.584980,-0.061059,0.024727,-0.873293,-0.201422,0.097230,-0.153014,0.000488,-0.066895,2.733643,-0.001057,-0.029241,0.175508,6611,-3,46,3165
6.594750,-0.063098,0.025710,-0.874824,-0.205681,0.098943,-0.152941,0.000244,-0.067139,2.736084,-0.001594,-0.024455,0.273694,6610,-4,45,3219
6.604520,-0.065181,0.026710,-0.876355,-0.209925,0.100646,-0.152866,0.000000,-0.067383,2.739258,-0.002279,-0.020191,0.353347,6608,-6,37,3094
6.614290,-0.067305,0.027727,-0.877885,-0.214148,0.102338,-0.152780,0.000000,-0.067627,2.743164,-0.003327,-0.016749,0.410626,6607,0,40,2802
6.624060,-0.069472,0.028760,-0.879413,-0.218348,0.104018,-0.152683,-0.000488,-0.067871,2.747314,-0.004245,-0.013851,0.443203,6604,0,35,2368
6.633830,-0.071681,0.029811,-0.880941,-0.222523,0.105685,-0.152571,-0.000732,-0.067871,2.751953,-0.004867,-0.011549,0.450351,6605,0,33,1820
6.643600,-0.073931,0.030878,-0.882468,-0.226669,0.107339,-0.152447,-0.001221,-0.067871,2.756348,-0.005450,-0.009789,0.432852,6605,4,30,1194
6.653370,-0.076223,0.031961,-0.883993,-0.230785,0.108981,-0.152314,-0.001465,-0.068115,2.760498,-0.005832,-0.008554,0.392838,6610,5,32,527
6.663140,-0.078555,0.033061,-0.885517,-0.234872,0.110612,-0.152197,-0.001709,-0.068115,2.764160,-0.005786,-0.007619,0.333425,6610,7,34,-144
6.672910,-0.080929,0.034177,-0.887040,-0.238929,0.112233,-0.152102,-0.001953,-0.068115,2.767090,-0.005201,-0.006956,0.258646,6608,6,28,-784
6.682680,-0.083343,0.035310,-0.888562,-0.242954,0.113844,-0.152013,-0.002197,-0.068115,2.769287,-0.004460,-0.006512,0.172918,6608,10,35,-1360
6.692450,-0.085797,0.036458,-0.890083,-0.246946,0.115444,-0.151922,-0.002441,-0.068359,2.770508,-0.003299,-0.006030,0.081043,6608,9,34,-1843
6.702220,-0.088290,0.037622,-0.891603,-0.250906,0.117035,-0.151828,-0.002441,-0.068359,2.770752,-0.001666,-0.005395,-0.011934,6606,12,36,-2210
6.711990,-0.090823,0.038803,-0.893123,-0.254832,0.118615,-0.151724,-0.002197,-0.068359,2.770020,0.000326,-0.004488,-0.101021,6606,8,39,-2446
6.721760,-0.093396,0.039999,-0.894641,-0.258726,0.120183,-0.151614,-0.002197,-0.068359,2.768555,0.002549,-0.003288,-0.181549,6603,13,39,-2543
6.731530,-0.096007,0.041210,-0.896158,-0.262585,0.121739,-0.151492,-0.001953,-0.068604,2.766357,0.005172,-0.001766,-0.249441,6603,12,42,-2500
6.741300,-0.098657,0.042437,-0.897673,-0.266410,0.123279,-0.151354,-0.001709,-0.068604,2.763672,0.008070,0.000142,-0.301331,6602,8,45,-2325
6.751070,-0.101344,0.043680,-0.899188,-0.270200,0.124802,-0.151204,-0.001465,-0.068359,2.760498,0.010940,0.002300,-0.335000,6601,9,42,-2031
6.760840,-0.104070,0.044937,-0.900700,-0.273954,0.126304,-0.151040,-0.001221,-0.068359,2.757080,0.013740,0.004668,-0.349284,6601,5,45,-1640
6.770610,-0.106832,0.046210,-0.902211,-0.277671,0.127782,-0.150867,-0.000732,-0.068359,2.753418,0.016330,0.007179,-0.344249,6601,4,46,-1177
6.780380,-0.109632,0.047497,-0.903720,-0.281352,0.129234,-0.150688,-0.000244,-0.068359,2.750244,0.018560,0.009813,-0.321033,6607,1,47,-670
6.790150,-0.112469,0.048798,-0.905228,-0.284996,0.130655,-0.150533,0.000000,-0.068115,2.747070,0.020360,0.012518,-0.281649,6607,0,41,-147
6.799920,-0.115341,0.050114,-0.906734,-0.288603,0.132044,-0.150403,0.000244,-0.068115,2.744629,0.021669,0.015188,-0.228926,6605,-4,39,363
6.809690,-0.118250,0.051443,-0.908239,-0.292170,0.133397,-0.150281,0.000732,-0.067871,2.742676,0.022263,0.017693,-0.166127,6605,-3,41,835
6.819460,-0.121194,0.052786,-0.909743,-0.295696,0.134712,-0.150161,0.000977,-0.067627,2.741455,0.022350,0.020211,-0.096882,6605,-9,40,1244
6.829230,-0.124173,0.054141,-0.911245,-0.299179,0.135987,-0.150041,0.001221,-0.067383,2.740723,0.021847,0.022497,-0.025093,6603,-11,33,1571
6.839000,-0.127187,0.055509,-0.912746,-0.302618,0.137221,-0.149914,0.001465,-0.067139,2.740967,0.020568,0.024285,0.045357,6603,-8,34,1802
6.848770,-0.130235,0.056889,-0.914246,-0.306010,0.138414,-0.149781,0.001465,-0.066895,2.741699,0.019147,0.025723,0.110740,6599,2,38,1926
6.858540,-0.133316,0.058281,-0.915745,-0.309356,0.139567,-0.149637,0.001709,-0.066650,2.743164,0.018436,0.027096,0.167660,6599,0,36,1941
6.868310,-0.136431,0.059685,-0.917242,-0.312653,0.140679,-0.149477,0.001709,-0.066406,2.745117,0.018230,0.028209,0.213319,6599,2,31,1852
6.878080,-0.139579,0.061099,-0.918737,-0.315901,0.141749,-0.149305,0.001709,-0.066162,2.747314,0.018263,0.028961,0.245645,6597,-1,28,1666
6.887850,-0.142759,0.062523,-0.920231,-0.319100,0.142778,-0.149119,0.001709,-0.065918,2.750000,0.018176,0.029237,0.263403,6597,0,26,1397
6.897620,-0.145970,0.063958,-0.921722,-0.322251,0.143766,-0.148924,0.001709,-0.065674,2.752686,0.017942,0.029104,0.266212,6596,-2,25,1064
6.907390,-0.149213,0.065402,-0.923212,-0.325353,0.144714,-0.148719,0.001709,-0.065186,2.755371,0.017503,0.028601,0.254554,6595,0,25,686
6.917160,-0.152487,0.066856,-0.924699,-0.328407,0.145623,-0.148502,0.001709,-0.064941,2.757812,0.016984,0.027824,0.229623,6594,1,30,286
6.926930,-0.155791,0.068318,-0.926185,-0.331414,0.146495,-0.148277,0.001953,-0.064697,2.759766,0.016627,0.027039,0.193285,6592,1,25,-114
6.936700,-0.159124,0.069789,-0.927667,-0.334375,0.147331,-0.148042,0.001953,-0.064453,2.761475,0.016371,0.026280,0.147969,6592,-3,26,-492
6.946470,-0.162488,0.071269,-0.929148,-0.337290,0.148133,-0.147795,0.001953,-0.064209,2.762695,0.015744,0.025484,0.096412,6592,0,29,-831
6.956240,-0.165880,0.072756,-0.930626,-0.340160,0.148902,-0.147542,0.001953,-0.063965,2.763428,0.015109,0.024783,0.041520,6590,-3,31,-1112
6.966010,-0.169300,0.074250,-0.932102,-0.342986,0.149641,-0.147277,0.002197,-0.063721,2.763428,0.014370,0.024201,-0.013618,6590,1,29,-1323
6.975780,-0.172749,0.075752,-0.933574,-0.345767,0.150352,-0.147005,0.002441,-0.063477,2.762939,0.013707,0.023751,-0.066056,6596,0,32,-1455
6.985550,-0.176225,0.077261,-0.935044,-0.348506,0.151037,-0.146740,0.002441,-0.063232,2.761963,0.013094,0.023510,-0.113048,6592,-5,33,-1503
6.995320,-0.179729,0.078777,-0.936512,-0.351203,0.151696,-0.146488,0.002686,-0.062988,2.760742,0.012235,0.023319,-0.152220,6592,-3,34,-1468
7.005090,-0.183259,0.080299,-0.937977,-0.353857,0.152332,-0.146242,0.002930,-0.062744,2.759033,0.011278,0.023290,-0.181747,6591,-5,31,-1356
7.014860,-0.186815,0.081827,-0.939439,-0.356468,0.152946,-0.145996,0.003174,-0.062500,2.757080,0.010179,0.023398,-0.200403,6591,-4,32,-1175
7.024630,-0.190398,0.083361,-0.940899,-0.359036,0.153539,-0.145746,0.003418,-0.062256,2.755127,0.009154,0.023651,-0.207608,6592,-5,36,-938
7.034400,-0.194006,0.084901,-0.942357,-0.361560,0.154111,-0.145498,0.003662,-0.062012,2.752930,0.008182,0.024169,-0.203431,6589,-4,31,-659
7.044170,-0.197639,0.086447,-0.943812,-0.364041,0.154665,-0.145244,0.003906,-0.061768,2.750977,0.007067,0.024805,-0.188522,6590,-3,36,-356
7.053940,-0.201296,0.087998,-0.945265,-0.366478,0.155199,-0.144991,0.003906,-0.061523,2.749268,0.005925,0.025676,-0.164114,6590,-7,34,-44
7.063710,-0.204978,0.089554,-0.946714,-0.368870,0.155716,-0.144737,0.004150,-0.061279,2.747803,0.004581,0.026547,-0.131880,6588,-9,35,258
7.073480,-0.208683,0.091116,-0.948162,-0.371216,0.156214,-0.144474,0.004395,-0.061035,2.746582,0.002962,0.027459,-0.093785,6588,-8,32,536
7.083250,-0.212412,0.092682,-0.949607,-0.373516,0.156696,-0.144210,0.004395,-0.060791,2.746094,0.001124,0.028217,-0.052057,6585,-8,32,775
7.093020,-0.216163,0.094253,-0.951049,-0.375768,0.157161,-0.143931,0.004395,-0.060547,2.745605,-0.000796,0.028567,-0.009087,6585,-7,29,963
7.102790,-0.219937,0.095829,-0.952488,-0.377972,0.157612,-0.143641,0.004395,-0.060059,2.745850,-0.002693,0.028503,0.032790,6584,-5,24,1094
7.112560,-0.223732,0.097409,-0.953924,-0.380129,0.158048,-0.143342,0.004395,-0.059814,2.746338,-0.004487,0.027994,0.071376,6582,-10,21,1160
7.122330,-0.227549,0.098994,-0.955357,-0.382238,0.158473,-0.143030,0.004150,-0.059570,2.747314,-0.006267,0.027024,0.104700,6583,-6,25,1162
7.132100,-0.231386,0.100582,-0.956787,-0.384301,0.158888,-0.142713,0.004150,-0.059326,2.748535,-0.008041,0.025841,0.131141,6583,-5,24,1102
7.141870,-0.235244,0.102175,-0.958214,-0.386319,0.159294,-0.142394,0.003906,-0.059082,2.750000,-0.009718,0.024517,0.149571,6581,-4,28,985
7.151640,-0.239122,0.103772,-0.959637,-0.388292,0.159694,-0.142066,0.003662,-0.058838,2.751465,-0.011311,0.023141,0.159266,6581,-2,29,820
7.161410,-0.243020,0.105372,-0.961058,-0.390222,0.160089,-0.141734,0.003418,-0.058594,2.753174,-0.012562,0.021868,0.160071,6579,-3,24,617
7.171180,-0.246936,0.106977,-0.962475,-0.392110,0.160482,-0.141394,0.003174,-0.058350,2.754639,-0.013642,0.020657,0.152278,6579,0,29,389
7.180950,-0.250872,0.108586,-0.963888,-0.393956,0.160874,-0.141046,0.002930,-0.058350,2.756104,-0.014416,0.019775,0.136621,6579,-1,29,149
7.190720,-0.254825,0.110198,-0.965298,-0.395763,0.161266,-0.140695,0.002686,-0.058105,2.757324,-0.015008,0.019048,0.114265,6578,2,33,-90
7.200490,-0.258796,0.111815,-0.966704,-0.397529,0.161660,-0.140338,0.002686,-0.057861,2.758301,-0.015253,0.018578,0.086699,6577,3,33,-315
7.210260,-0.262785,0.113435,-0.968107,-0.399257,0.162056,-0.139977,0.002441,-0.057617,2.759033,-0.015220,0.018291,0.055536,6577,4,36,-514
7.220030,-0.266791,0.115059,-0.969506,-0.400946,0.162455,-0.139615,0.002197,-0.057617,2.759521,-0.014958,0.018113,0.022576,6574,5,34,-679
7.229800,-0.270814,0.116688,-0.970902,-0.402596,0.162857,-0.139239,0.001953,-0.057373,2.759521,-0.014301,0.018136,-0.010365,6575,5,31,-801
7.239570,-0.274853,0.118320,-0.972294,-0.404209,0.163262,-0.138854,0.001953,-0.057129,2.759277,-0.013385,0.018236,-0.041483,6575,7,33,-875
7.249340,-0.278907,0.119957,-0.973681,-0.405784,0.163670,-0.138462,0.001709,-0.056885,2.758545,-0.012024,0.018494,-0.069211,6573,2,31,-899
7.259110,-0.282978,0.121597,-0.975065,-0.407322,0.164079,-0.138062,0.001709,-0.056885,2.757812,-0.010783,0.018731,-0.092133,6573,7,34,-874
7.268880,-0.287063,0.123242,-0.976445,-0.408824,0.164488,-0.137660,0.001709,-0.056641,2.756836,-0.009378,0.019139,-0.109194,6573,3,33,-803
7.278650,-0.291164,0.124891,-0.977821,-0.410290,0.164896,-0.137254,0.001709,-0.056396,2.755615,-0.007942,0.019569,-0.119721,6571,1,36,-691
7.288420,-0.295279,0.126544,-0.979192,-0.411721,0.165302,-0.136840,0.001709,-0.056152,2.754395,-0.006616,0.020064,-0.123404,6571,6,36,-547
7.298190,-0.299408,0.128200,-0.980560,-0.413116,0.165704,-0.136423,0.001709,-0.055908,2.753174,-0.005193,0.020749,-0.120305,6570,2,31,-378
7.307960,-0.303551,0.129861,-0.981923,-0.414477,0.166101,-0.136000,0.001709,-0.055908,2.752197,-0.004114,0.021424,-0.110834,6577,3,35,-196
7.317730,-0.307707,0.131526,-0.983282,-0.415803,0.166491,-0.135590,0.001709,-0.055664,2.750977,-0.003146,0.022190,-0.095749,6577,0,30,-10
7.327500,-0.311876,0.133195,-0.984637,-0.417097,0.166874,-0.135212,0.001709,-0.055420,2.750244,-0.002474,0.022801,-0.076123,6574,1,32,168
7.337270,-0.316058,0.134867,-0.985989,-0.418358,0.167249,-0.134851,0.001709,-0.055176,2.749512,-0.001975,0.023213,-0.053156,6574,-1,24,332
7.347040,-0.320253,0.136543,-0.987337,-0.419585,0.167613,-0.134496,0.001709,-0.054932,2.749023,-0.001744,0.023187,-0.028172,6575,-2,24,471
7.356810,-0.324460,0.138223,-0.988681,-0.420779,0.167967,-0.134151,0.001709,-0.054688,2.749023,-0.001701,0.022664,-0.002641,6573,-3,24,580
7.366580,-0.328678,0.139907,-0.990022,-0.421941,0.168311,-0.133806,0.001709,-0.054443,2.749023,-0.001843,0.021736,0.022085,6572,-3,23,653
7.376350,-0.332908,0.141593,-0.991360,-0.423072,0.168644,-0.133453,0.001709,-0.054199,2.749512,-0.002175,0.020421,0.044709,6572,-6,22,689
7.386120,-0.337149,0.143283,-0.992693,-0.424172,0.168967,-0.133095,0.001709,-0.053955,2.750000,-0.002723,0.018898,0.064124,6571,-5,25,686
7.395890,-0.341401,0.144976,-0.994024,-0.425244,0.169282,-0.132732,0.001465,-0.053955,2.750732,-0.003552,0.017235,0.079354,6571,0,26,647
7.405660,-0.345663,0.146672,-0.995350,-0.426289,0.169590,-0.132365,0.001465,-0.053711,2.751465,-0.004247,0.015552,0.089785,6571,-4,26,575
7.415430,-0.349936,0.148372,-0.996673,-0.427309,0.169891,-0.131996,0.001465,-0.053711,2.752441,-0.005048,0.013958,0.095018,6569,-3,26,474
7.425200,-0.354219,0.150074,-0.997993,-0.428305,0.170187,-0.131619,0.001221,-0.053467,2.753418,-0.005807,0.012577,0.094946,6570,0,25,352
7.434970,-0.358512,0.151779,-0.999308,-0.429278,0.170480,-0.131239,0.001221,-0.053223,2.754395,-0.006357,0.011401,0.089791,6570,0,27,215
7.444740,-0.362814,0.153487,-1.000620,-0.430230,0.170770,-0.130862,0.000977,-0.053223,2.755371,-0.006690,0.010495,0.080028,6568,1,28,72
7.454510,-0.367126,0.155198,-1.001927,-0.431161,0.171059,-0.130479,0.000977,-0.052979,2.755859,-0.006816,0.009849,0.066356,6568,1,29,-69
7.464280,-0.371447,0.156912,-1.003231,-0.432071,0.171347,-0.130091,0.000732,-0.052979,2.756592,-0.006885,0.009381,0.049692,6569,0,33,-201
7.474050,-0.375777,0.158629,-1.004531,-0.432962,0.171635,-0.129705,0.000732,-0.052979,2.756836,-0.006809,0.009199,0.030991,6567,1,33,-318
7.483820,-0.380115,0.160349,-1.005828,-0.433834,0.171922,-0.129316,0.000732,-0.052734,2.757080,-0.006625,0.009183,0.011333,6567,6,34,-413
7.493590,-0.384463,0.162071,-1.007120,-0.434686,0.172209,-0.128922,0.000488,-0.052734,2.757080,-0.006286,0.009398,-0.008172,6567,4,35,-483
7.503360,-0.388819,0.163796,-1.008408,-0.435520,0.172496,-0.128527,0.000488,-0.052734,2.756836,-0.005739,0.009870,-0.026533,6565,4,33,-524
7.513130,-0.393183,0.165525,-1.009693,-0.436333,0.172782,-0.128123,0.000488,-0.052490,2.756592,-0.004949,0.010483,-0.042757,6565,3,35,-535
7.522900,-0.397555,0.167256,-1.010973,-0.437127,0.173067,-0.127715,0.000488,-0.052490,2.756104,-0.004111,0.011274,-0.056049,6564,2,37,-517
7.532670,-0.401935,0.168990,-1.012249,-0.437901,0.173349,-0.127303,0.000488,-0.052246,2.755371,-0.003321,0.012192,-0.065838,6562,2,36,-473
7.542440,-0.406322,0.170727,-1.013521,-0.438655,0.173628,-0.126884,0.000488,-0.052246,2.754639,-0.002584,0.013186,-0.071726,6563,0,38,-404
7.552210,-0.410717,0.172466,-1.014789,-0.439388,0.173903,-0.126463,0.000488,-0.052002,2.754150,-0.002017,0.014274,-0.073504,6564,1,37,-316
7.561980,-0.415119,0.174208,-1.016052,-0.440100,0.174173,-0.126045,0.000488,-0.051758,2.753418,-0.001490,0.015460,-0.071254,6562,0,36,-215
7.571750,-0.419529,0.175953,-1.017312,-0.440790,0.174436,-0.125622,0.000488,-0.051758,2.752686,-0.001095,0.016614,-0.065251,6562,3,36,-106
7.581520,-0.423945,0.177701,-1.018567,-0.441458,0.174692,-0.125193,0.000732,-0.051514,2.751953,-0.000752,0.017634,-0.055968,6562,0,31,3
7.591290,-0.428367,0.179451,-1.019818,-0.442102,0.174941,-0.124766,0.000488,-0.051270,2.751465,-0.000482,0.018281,-0.044089,6560,0,26,109
7.601060,-0.432796,0.181203,-1.021064,-0.442723,0.175181,-0.124334,0.000732,-0.051270,2.751221,-0.000208,0.018357,-0.030294,6560,-1,23,205
7.610830,-0.437231,0.182958,-1.022306,-0.443321,0.175413,-0.123896,0.000732,-0.051025,2.750977,-0.000091,0.017826,-0.015365,6561,0,22,287
7.620600,-0.441672,0.184715,-1.023544,-0.443897,0.175636,-0.123461,0.000732,-0.050781,2.750977,-0.000038,0.016764,-0.000157,6558,0,20,350
7.630370,-0.446118,0.186475,-1.024778,-0.444453,0.175850,-0.123024,0.000732,-0.050781,2.750977,0.000043,0.015192,0.014483,6558,-1,20,391
7.640140,-0.450570,0.188236,-1.026007,-0.444989,0.176056,-0.122577,0.000732,-0.050537,2.751221,0.000014,0.013281,0.027806,6559,0,19,411
7.649910,-0.455028,0.189999,-1.027231,-0.445508,0.176255,-0.122127,0.000488,-0.050293,2.751465,0.000017,0.011155,0.039144,6559,0,17,407
7.659680,-0.459490,0.191765,-1.028451,-0.446012,0.176447,-0.121677,0.000488,-0.050293,2.751953,0.000029,0.008745,0.047936,6556,0,22,381
7.669450,-0.463957,0.193532,-1.029667,-0.446503,0.176633,-0.121220,0.000488,-0.050293,2.752441,0.000075,0.006442,0.053815,6557,0,23,336
7.679220,-0.468429,0.195301,-1.030878,-0.446983,0.176813,-0.120760,0.000488,-0.050293,2.752930,0.000098,0.004366,0.056584,6558,0,21,275
7.688990,-0.472906,0.197072,-1.032084,-0.447456,0.176990,-0.120305,0.000488,-0.050049,2.753662,0.000096,0.002381,0.056225,6556,0,25,201
7.698760,-0.477388,0.198845,-1.033286,-0.447922,0.177163,-0.119846,0.000488,-0.050049,2.754150,0.000072,0.000591,0.052859,6555,0,27,119
7.708530,-0.481874,0.200619,-1.034483,-0.448383,0.177334,-0.119386,0.000488,-0.050049,2.754639,0.000020,-0.000861,0.046778,6557,0,28,33
7.718300,-0.486365,0.202395,-1.035675,-0.448841,0.177503,-0.118929,0.000488,-0.050049,2.755127,-0.000073,-0.001855,0.038419,6555,-1,32,-49
7.728070,-0.490860,0.204173,-1.036863,-0.449296,0.177670,-0.118470,0.000488,-0.050049,2.755371,-0.000145,-0.002476,0.028347,6555,0,34,-127
7.737840,-0.495360,0.205952,-1.038047,-0.449749,0.177837,-0.118008,0.000488,-0.050293,2.755615,-0.000146,-0.002554,0.017132,6556,0,38,-196
7.747610,-0.499865,0.207733,-1.039225,-0.450200,0.178002,-0.117549,0.000488,-0.050293,2.755615,-0.000181,-0.002057,0.005395,6554,0,38,-251
7.757380,-0.504374,0.209516,-1.040399,-0.450649,0.178168,-0.117092,0.000488,-0.050293,2.755615,-0.000170,-0.001160,-0.006182,6554,0,40,-290
7.767150,-0.508887,0.211300,-1.041569,-0.451094,0.178332,-0.116631,0.000488,-0.050293,2.755615,-0.000221,0.000081,-0.016963,6554,0,43,-313
7.776920,-0.513405,0.213086,-1.042734,-0.451534,0.178495,-0.116171,0.000488,-0.050293,2.755371,-0.000357,0.001680,-0.026441,6555,0,38,-318
7.786690,-0.517927,0.214874,-1.043894,-0.451968,0.178657,-0.115712,0.000488,-0.050293,2.755127,-0.000494,0.003377,-0.034144,6552,2,41,-305
7.796460,-0.522454,0.216663,-1.045050,-0.452394,0.178817,-0.115244,0.000488,-0.050049,2.754639,-0.000556,0.005248,-0.039714,6552,-2,39,-277
7.806230,-0.526985,0.218454,-1.046201,-0.452811,0.178974,-0.114772,0.000488,-0.050049,2.754395,-0.000728,0.007250,-0.042950,6553,-2,40,-235
7.816000,-0.531520,0.220246,-1.047347,-0.453216,0.179128,-0.114304,0.000488,-0.050049,2.753906,-0.000940,0.009357,-0.043745,6550,-1,40,-182
7.825770,-0.536058,0.222040,-1.048489,-0.453608,0.179279,-0.113831,0.000488,-0.049805,2.753418,-0.001121,0.011326,-0.042171,6551,0,34,-121
7.835540,-0.540601,0.223836,-1.049626,-0.453986,0.179425,-0.113355,0.000488,-0.049805,2.752930,-0.001237,0.012896,-0.038370,6552,-1,31,-56
7.845310,-0.545148,0.225633,-1.050758,-0.454347,0.179567,-0.112882,0.000488,-0.049561,2.752686,-0.001395,0.014008,-0.032647,6551,-1,26,9
7.855080,-0.549698,0.227431,-1.051885,-0.454692,0.179704,-0.112410,0.000488,-0.049561,2.752441,-0.001619,0.014455,-0.025447,6549,1,23,71
7.864850,-0.554251,0.229230,-1.053008,-0.455019,0.179836,-0.111933,0.000488,-0.049316,2.752197,-0.001731,0.014102,-0.017153,6550,0,19,128
7.874620,-0.558807,0.231031,-1.054126,-0.455330,0.179963,-0.111456,0.000488,-0.049316,2.751953,-0.001798,0.013004,-0.008215,6550,2,22,175
7.884390,-0.563367,0.232833,-1.055239,-0.455625,0.180086,-0.110983,0.000488,-0.049072,2.751953,-0.001649,0.011330,0.000841,6548,0,18,212
7.894160,-0.567929,0.234637,-1.056347,-0.455906,0.180204,-0.110506,0.000488,-0.049072,2.751953,-0.001473,0.009067,0.009541,6548,4,18,235
7.903930,-0.572494,0.236441,-1.057451,-0.456176,0.180319,-0.110026,0.000488,-0.048828,2.752197,-0.001111,0.006533,0.017371,6549,1,17,245
7.913700,-0.577062,0.238247,-1.058549,-0.456437,0.180432,-0.109551,0.000488,-0.048828,2.752441,-0.000722,0.003922,0.023982,6549,1,18,242
7.923470,-0.581632,0.240053,-1.059643,-0.456691,0.180542,-0.109077,0.000488,-0.048828,2.752686,-0.000317,0.001437,0.029050,6547,0,20,225
7.933240,-0.586205,0.241861,-1.060732,-0.456942,0.180650,-0.108599,0.000488,-0.048828,2.752930,0.000088,-0.000938,0.032392,6549,0,25,197
7.943010,-0.590781,0.243670,-1.061817,-0.457191,0.180757,-0.108125,0.000488,-0.048828,2.753418,0.000432,-0.003026,0.033857,6549,-2,26,160
7.952780,-0.595358,0.245480,-1.062897,-0.457442,0.180863,-0.107656,0.000244,-0.048828,2.753662,0.000713,-0.004730,0.033436,6545,0,30,115
7.962550,-0.599939,0.247291,-1.063972,-0.457693,0.180969,-0.107177,0.000244,-0.049072,2.753906,0.000929,-0.006023,0.031225,6546,3,31,65
7.972320,-0.604522,0.249103,-1.065042,-0.457948,0.181075,-0.106688,0.000244,-0.049072,2.754395,0.001274,-0.006753,0.027405,6546,0,34,14
7.982090,-0.609107,0.250916,-1.066107,-0.458207,0.181180,-0.106198,0.000244,-0.049072,2.754639,0.001472,-0.006912,0.022298,6546,3,34,-35
7.991860,-0.613695,0.252731,-1.067168,-0.458471,0.181286,-0.105707,0.000244,-0.049072,2.754639,0.001709,-0.006542,0.016189,6544,-2,38,-81
8.001630,-0.618286,0.254546,-1.068223,-0.458738,0.181391,-0.105211,0.000244,-0.049316,2.754883,0.001720,-0.005861,0.009423,6545,0,40,-121
8.011400,-0.622880,0.256362,-1.069273,-0.459008,0.181495,-0.104717,0.000244,-0.049316,2.754883,0.001623,-0.004755,0.002394,6545,-3,41,-153
8.021170,-0.627476,0.258179,-1.070319,-0.459281,0.181599,-0.104228,0.000488,-0.049316,2.754883,0.001309,-0.003280,-0.004508,6544,0,42,-176
8.030940,-0.632075,0.259998,-1.071360,-0.459554,0.181702,-0.103740,0.000488,-0.049316,2.754883,0.000998,-0.001524,-0.010920,6543,0,39,-189
